,guest_size,total_interactions,message_length,total_reviews,lead_time,days_of_stay,accept_t,booked,past_booker
4444,5.0,3,81.0,0.0,185,7,0.0,0,0
4445,4.0,130,68.0,4.0,31,2,11.016666666666667,0,1
4446,4.0,6,30.0,0.0,63,21,0.7666666666666667,0,1
4447,7.0,8,206.0,0.0,189,8,10173.483333333334,0,0
4448,12.0,6,216.0,11.0,89,2,9928.833333333334,0,0
4449,2.0,14,188.0,12.0,120,2,5.05,1,0
4450,4.0,11,100.0,4.0,9,3,9.183333333333334,0,0
4451,4.0,6,209.0,0.0,106,8,0.0,0,1
4452,1.0,7,469.0,0.0,161,13,0.0,0,1
4453,2.0,8,590.0,15.0,132,14,629.0833333333334,0,0
4454,3.0,6,276.0,1.0,42,5,1450.4,0,0
4455,3.0,4,219.0,13.0,1,4,1.3333333333333333,0,0
4456,2.0,7,210.0,36.0,3,2,75.21666666666667,0,0
4457,1.0,29,186.0,0.0,24,2,187.65,0,0
4458,2.0,3,128.0,2.0,69,7,367.08333333333326,0,0
4459,4.0,21,96.0,0.0,9,3,1338.9666666666667,1,0
4460,1.0,17,342.0,9.0,1,61,1629.8,1,0
4461,4.0,4,72.0,8.0,62,3,0.0,0,1
4462,1.0,41,909.0,6.0,23,5,1146.3833333333334,1,0
4463,2.0,4,501.0,43.0,21,7,0.0,0,0
4464,2.0,6,211.0,1.0,61,2,0.0,0,0
4465,2.0,3,483.0,4.0,259,8,3003.633333333333,0,0
4466,7.0,2,204.0,1.0,24,5,0.0,0,0
4467,1.0,11,132.0,11.0,2,4,1034.2166666666667,1,1
4468,6.0,3,317.0,18.0,189,8,0.0,0,1
4469,4.0,63,541.0,3.0,2,9,729.5666666666667,1,0
4470,4.0,3,114.0,0.0,19,5,0.15,0,0
4471,10.0,4,50.0,3.0,0,2,0.1,0,0
4472,7.0,3,651.0,1.0,206,8,0.0,0,0
4473,3.0,10,70.0,0.0,25,1,4.85,0,1
4474,3.0,3,230.0,22.0,44,3,0.13333333333333333,0,0
4475,2.0,5,105.0,27.0,84,5,0.0,0,1
4476,4.0,3,642.0,0.0,132,18,0.0,0,0
4477,2.0,3,137.0,0.0,115,9,0.13333333333333333,0,0
4478,5.0,16,130.0,3.0,24,5,80.7,0,0
4479,3.0,10,244.0,12.0,27,9,2.4833333333333334,0,1
4480,5.0,8,280.0,8.0,41,7,2.933333333333333,0,0
4481,2.0,2,780.0,0.0,10,1,0.0,0,0
4482,2.0,4,385.0,58.0,66,21,0.6666666666666666,0,1
4483,1.0,3,322.0,32.0,19,8,540.2166666666667,0,0
4484,6.0,17,61.0,24.0,30,4,1.45,1,1
4485,2.0,3,105.0,2.0,314,7,0.0,0,1
4486,2.0,16,641.0,7.0,163,2,2045.5666666666668,1,0
4487,4.0,8,6.0,0.0,50,2,0.0,0,1
4488,1.0,57,19.0,0.0,17,2,17.483333333333334,0,1
4489,1.0,6,608.0,1.0,185,6,8.783333333333333,0,1
4490,2.0,4,50.0,11.0,54,4,990.0,0,0
4491,3.0,14,106.0,4.0,16,4,131.05,0,0
4492,2.0,4,190.0,3.0,125,30,0.0,0,0
4493,5.0,4,335.0,12.0,26,6,0.3666666666666665,0,0
4494,2.0,31,140.0,6.0,13,4,0.5166666666666667,1,1
4495,9.0,5,273.0,1.0,7,2,0.05,0,0
4496,6.0,8,636.0,0.0,65,4,63.76666666666667,0,0
4497,5.0,5,327.0,0.0,28,5,0.0,0,1
4498,1.0,3,28.0,50.0,94,3,0.0,0,1
4499,1.0,3,502.0,5.0,2,7,0.2333333333333333,0,1
4500,2.0,25,184.0,19.0,59,3,12.45,1,0
4501,2.0,9,219.0,58.0,0,5,0.0,0,0
4502,4.0,23,315.0,0.0,109,11,0.0,0,0
4503,2.0,3,656.0,0.0,187,16,0.0,0,0
4504,6.0,18,372.0,13.0,45,3,0.0,0,1
4505,1.0,9,196.0,0.0,2,4,13.233333333333333,0,1
4506,2.0,4,75.0,5.0,13,6,0.0,0,0
4507,4.0,27,406.0,3.0,203,20,0.0,1,0
4508,4.0,4,57.0,58.0,55,4,0.0,0,1
4509,7.0,43,215.0,19.0,28,4,61.01666666666667,1,0
4510,1.0,20,231.0,7.0,121,4,2357.766666666667,1,0
4511,2.0,3,17.0,0.0,21,4,2.083333333333333,0,0
4512,5.0,5,91.0,14.0,88,4,0.05,0,0
4513,6.0,4,191.0,0.0,98,15,1409.0666666666666,0,1
4514,3.0,7,47.0,3.0,36,5,0.0,0,0
4515,2.0,3,151.0,0.0,11,2,0.0,0,1
4516,4.0,4,270.0,0.0,21,5,0.0,0,1
4517,2.0,7,151.0,3.0,151,11,256.20000000000005,0,1
4518,3.0,3,36.0,36.0,30,3,0.2,0,0
4519,2.0,3,138.0,6.0,199,10,0.15,0,1
4520,3.0,4,153.0,45.0,187,23,0.4666666666666667,0,0
4521,2.0,4,490.0,2.0,18,9,0.0,0,0
4522,2.0,27,61.0,45.0,0,10,0.0,1,0
4523,1.0,3,269.0,105.0,14,3,0.55,0,0
4524,4.0,5,130.0,94.0,240,5,0.3333333333333333,0,1
4525,4.0,4,432.0,0.0,144,23,0.0,0,0
4526,3.0,3,174.0,0.0,112,5,4.050000000000002,0,0
4527,1.0,5,151.0,1.0,0,2,0.0,0,1
4528,6.0,3,86.0,3.0,2,2,0.0,0,1
4529,3.0,20,231.0,0.0,142,30,0.1,1,0
4530,4.0,3,153.0,1.0,23,8,2.1,0,1
4531,2.0,2,153.0,34.0,28,3,0.0,0,0
4532,2.0,5,482.0,2.0,77,4,0.5333333333333333,0,0
4533,2.0,4,129.0,4.0,177,4,0.0,0,0
4534,3.0,6,26.0,4.0,33,90,1301.9833333333333,0,0
4535,1.0,2,203.0,0.0,112,14,0.0,0,1
4536,2.0,16,140.0,8.0,1,1,15.750000000000002,1,1
4537,3.0,19,165.0,0.0,78,2,1488.966666666667,1,1
4538,1.0,7,242.0,22.0,0,7,0.2500000000000001,0,0
4539,2.0,20,284.0,0.0,155,17,2919.166666666666,1,1
4540,8.0,3,132.0,0.0,302,8,0.0,0,0
4541,3.0,9,119.0,1.0,81,8,34.083333333333336,0,0
4542,3.0,13,134.0,3.0,19,13,3.55,0,0
4543,2.0,29,428.0,0.0,80,30,0.0,1,0
4544,1.0,9,355.0,2.0,189,9,17.65,0,1
4545,1.0,11,613.0,29.0,18,2,1.8333333333333333,1,1
4546,1.0,4,54.0,0.0,125,7,0.0,0,0
4547,2.0,2,253.0,0.0,28,7,0.0,0,0
4548,4.0,3,133.0,6.0,119,3,0.0,0,0
4549,2.0,5,197.0,3.0,191,11,867.6166666666667,0,0
4550,7.0,6,112.0,3.0,221,16,0.16666666666666666,0,0
4551,2.0,3,240.0,6.0,10,2,0.0,0,0
4552,4.0,3,239.0,7.0,67,6,9.633333333333333,0,0
4553,1.0,30,468.0,15.0,0,3,0.0,1,1
4554,1.0,32,289.0,0.0,35,15,2961.95,0,0
4555,1.0,3,898.0,0.0,3,2,0.26666666666666666,0,0
4556,6.0,4,335.0,2.0,11,3,0.0,0,0
4557,3.0,2,231.0,6.0,31,13,0.0,0,0
4558,4.0,31,305.0,11.0,21,8,31.083333333333336,1,0
4559,5.0,2,99.0,0.0,92,20,0.0,0,1
4560,4.0,9,423.0,0.0,70,10,0.15,0,0
4561,5.0,16,48.0,1.0,7,3,1885.65,0,1
4562,2.0,7,803.0,10.0,5,5,3.316666666666667,1,0
4563,2.0,3,337.0,12.0,28,1,0.0,0,0
4564,1.0,7,32.0,0.0,3,3,0.0,0,1
4565,4.0,2,111.0,28.0,27,4,0.0,0,0
4566,5.0,5,238.0,3.0,28,7,0.8666666666666667,0,0
4567,1.0,3,156.0,0.0,20,6,0.0,0,0
4568,3.0,31,311.0,0.0,180,5,0.0,1,0
4569,4.0,13,144.0,0.0,198,2,27.35,0,0
4570,2.0,3,248.0,6.0,82,6,1285.7166666666667,0,0
4571,3.0,2,261.0,0.0,8,3,0.0,0,0
4572,1.0,3,223.0,0.0,65,8,0.75,0,0
4573,4.0,3,196.0,15.0,31,4,0.11666666666666667,0,0
4574,3.0,6,454.0,1.0,208,10,0.0,0,1
4575,1.0,3,184.0,23.0,11,2,0.0,0,0
4576,2.0,3,215.0,11.0,216,7,0.08333333333333333,0,0
4577,6.0,5,220.0,0.0,41,2,1177.7166666666667,0,0
4578,4.0,25,141.0,34.0,76,3,0.16666666666666666,1,0
4579,2.0,5,434.0,1.0,206,17,0.0,0,0
4580,3.0,5,247.0,21.0,34,2,1.55,0,0
4581,8.0,3,65.0,2.0,261,9,0.0,0,0
4582,1.0,11,194.0,0.0,30,2,360.5,1,0
4583,6.0,3,121.0,121.0,38,2,0.0,0,1
4584,2.0,10,342.0,0.0,78,28,365.46666666666664,0,0
4585,2.0,3,254.0,1.0,17,12,0.0,0,1
4586,2.0,9,211.0,1.0,11,10,0.0,0,1
4587,2.0,3,280.0,11.0,49,4,0.03333333333333333,0,0
4588,3.0,4,131.0,18.0,43,6,0.2333333333333333,0,0
4589,1.0,9,133.0,6.0,1,5,1310.6166666666666,1,1
4590,2.0,3,170.0,1.0,133,9,0.0,0,1
4591,4.0,4,76.0,9.0,4,6,2.6666666666666665,0,0
4592,1.0,14,106.0,6.0,3,1,155.41666666666666,1,1
4593,1.0,8,134.0,1.0,27,30,368.7,0,0
4594,1.0,31,153.0,0.0,110,7,434.81666666666666,1,0
4595,1.0,5,358.0,14.0,25,9,0.6166666666666667,0,0
4596,5.0,5,392.0,3.0,114,4,0.0,0,0
4597,2.0,2,242.0,9.0,17,3,0.0,0,1
4598,1.0,4,96.0,34.0,86,7,0.0,0,0
4599,1.0,8,166.0,38.0,2,24,4.633333333333334,0,1
4600,2.0,2,88.0,75.0,34,2,0.0,0,0
4601,1.0,33,185.0,1.0,198,2,1413.2,1,0
4602,2.0,3,33.0,11.0,44,4,0.13333333333333333,0,1
4603,3.0,11,335.0,0.0,10,5,20.283333333333328,0,1
4604,5.0,49,14.0,12.0,6,3,0.08333333333333333,1,0
4605,2.0,18,345.0,4.0,12,5,0.08333333333333333,1,0
4606,1.0,11,293.0,4.0,1,13,0.1,0,1
4607,2.0,3,91.0,0.0,196,11,1197.8666666666666,0,0
4608,4.0,5,80.0,0.0,30,10,0.0,0,0
4609,6.0,8,61.0,10.0,202,2,19.033333333333328,0,0
4610,1.0,4,215.0,114.0,29,152,0.11666666666666667,0,0
4611,2.0,12,39.0,2.0,21,2,0.35,0,0
4612,1.0,8,23.0,3.0,4,8,0.016666666666666666,0,0
4613,5.0,5,209.0,16.0,16,3,0.0,0,1
4614,2.0,34,286.0,26.0,67,4,0.13333333333333333,1,0
4615,1.0,3,27.0,4.0,31,3,7635.166666666668,0,0
4616,3.0,3,298.0,1.0,40,9,0.0,0,1
4617,3.0,3,217.0,0.0,29,4,0.0,0,0
4618,2.0,29,125.0,0.0,44,15,0.0,1,0
4619,6.0,3,176.0,0.0,18,5,0.05,0,0
4620,1.0,27,185.0,0.0,66,8,1055.7500000000002,0,0
4621,4.0,31,96.0,4.0,5,5,1224.9,1,0
4622,2.0,4,115.0,0.0,173,4,0.1,0,0
4623,4.0,6,448.0,1.0,41,4,0.1,0,0
4624,3.0,4,68.0,33.0,125,6,0.0,0,0
4625,2.0,4,168.0,0.0,149,4,1085.7333333333333,0,1
4626,2.0,9,346.0,29.0,2,2,0.0,1,1
4627,2.0,12,243.0,30.0,25,5,776.1166666666667,0,0
4628,2.0,7,102.0,0.0,43,4,506.5666666666667,0,1
4629,4.0,4,76.0,3.0,21,3,2.2,0,0
4630,6.0,11,422.0,0.0,96,7,6048.1833333333325,0,0
4631,1.0,3,455.0,159.0,53,1,0.08333333333333333,0,0
4632,4.0,4,55.0,0.0,215,12,0.0,0,0
4633,6.0,5,75.0,0.0,50,8,34.81666666666667,0,1
4634,4.0,3,166.0,15.0,3,1,132.60000000000002,0,1
4635,1.0,3,43.0,4.0,34,61,0.0,0,1
4636,2.0,3,62.0,37.0,22,4,0.0,0,0
4637,10.0,7,21.0,14.0,13,83,2851.3,0,0
4638,5.0,70,132.0,0.0,8,5,24.83333333333333,1,0
4639,2.0,10,109.0,0.0,27,13,0.0,0,1
4640,4.0,4,357.0,32.0,43,4,0.05,0,0
4641,2.0,4,326.0,31.0,8,4,0.0,0,0
4642,1.0,79,435.0,0.0,178,18,0.35,0,1
4643,3.0,2,59.0,0.0,17,4,0.0,0,1
4644,4.0,3,79.0,20.0,27,3,0.0,0,0
4645,1.0,8,204.0,24.0,1,8,12.15,0,0
4646,1.0,7,91.0,1.0,2,9,0.9333333333333332,0,0
4647,1.0,5,110.0,1.0,201,6,1.0333333333333334,0,0
4648,8.0,16,89.0,23.0,81,5,0.11666666666666667,1,0
4649,1.0,10,413.0,9.0,87,7,0.06666666666666668,0,0
4650,1.0,4,101.0,3.0,19,6,0.0,0,0
4651,1.0,9,169.0,14.0,121,6,0.15,0,0
4652,3.0,3,151.0,0.0,37,5,0.0,0,0
4653,7.0,7,53.0,0.0,22,5,806.7666666666668,0,0
4654,1.0,5,211.0,0.0,135,11,4090.2333333333336,0,0
4655,8.0,7,118.0,8.0,155,8,64.18333333333334,0,0
4656,2.0,6,101.0,0.0,184,1,1865.5166666666669,0,1
4657,3.0,3,347.0,0.0,33,8,0.38333333333333336,0,0
4658,2.0,3,86.0,4.0,50,3,1678.6,0,0
4659,2.0,5,136.0,1.0,0,2,0.18333333333333326,0,0
4660,1.0,3,193.0,6.0,19,29,0.0,0,0
4661,1.0,8,686.0,14.0,6,9,0.0,0,1
4662,4.0,2,171.0,3.0,65,8,0.0,0,1
4663,10.0,2,142.0,70.0,46,2,0.0,0,0
4664,2.0,4,141.0,15.0,36,6,26.966666666666665,0,1
4665,1.0,4,193.0,18.0,190,2,1536.1,0,0
4666,4.0,4,213.0,0.0,44,7,0.0,0,0
4667,1.0,9,153.0,0.0,86,8,0.08333333333333333,1,0
4668,5.0,2,159.0,4.0,197,8,0.0,0,0
4669,1.0,3,195.0,2.0,10,3,0.0,0,0
4670,2.0,6,281.0,8.0,3,2,0.0,0,0
4671,2.0,4,112.0,22.0,155,3,0.0,0,0
4672,3.0,3,82.0,44.0,43,5,466.5,0,1
4673,5.0,6,69.0,0.0,71,4,361.33333333333326,0,1
4674,1.0,18,391.0,4.0,2,10,1059.3000000000004,0,0
4675,6.0,9,623.0,0.0,46,9,107.85,0,0
4676,8.0,12,258.0,0.0,97,22,0.2500000000000001,0,1
4677,1.0,16,598.0,0.0,46,17,3549.75,1,0
4678,2.0,4,99.0,0.0,24,5,0.0,0,0
4679,5.0,19,179.0,0.0,124,4,0.0,0,0
4680,1.0,4,307.0,1.0,96,30,6.916666666666668,0,1
4681,2.0,7,471.0,0.0,65,3,12.15,0,0
4682,1.0,3,166.0,0.0,66,1,1727.666666666667,0,0
4683,2.0,15,227.0,20.0,104,4,0.18333333333333326,1,0
4684,5.0,2,129.0,0.0,13,5,0.0,0,0
4685,2.0,41,892.0,0.0,93,19,0.2333333333333333,1,1
4686,4.0,3,274.0,12.0,61,2,0.016666666666666666,0,0
4687,3.0,6,109.0,3.0,65,2,4108.783333333334,0,0
4688,3.0,32,111.0,3.0,19,29,0.7333333333333333,0,0
4689,4.0,9,200.0,1.0,57,3,31.350000000000005,0,0
4690,2.0,23,172.0,10.0,107,4,0.26666666666666666,1,0
4691,1.0,24,161.0,1.0,8,5,0.0,1,1
4692,2.0,2,87.0,11.0,46,14,0.0,0,0
4693,2.0,15,70.0,72.0,27,7,0.0,0,0
4694,2.0,11,240.0,8.0,30,10,137.21666666666667,0,0
4695,2.0,4,94.0,7.0,198,9,0.0,0,0
4696,1.0,7,234.0,0.0,53,11,0.0,0,0
4697,4.0,20,74.0,1.0,26,10,0.0,1,1
4698,6.0,3,219.0,0.0,30,4,0.0,0,0
4699,4.0,2,158.0,0.0,142,12,0.0,0,0
4700,2.0,3,201.0,95.0,63,6,0.2333333333333333,0,0
4701,2.0,9,348.0,7.0,2,8,0.31666666666666665,0,0
4702,2.0,11,114.0,71.0,112,11,0.0,1,1
4703,6.0,14,335.0,5.0,58,2,0.16666666666666666,1,0
4704,2.0,4,184.0,0.0,108,14,0.0,0,0
4705,1.0,4,221.0,1.0,190,6,4095.616666666667,0,0
4706,1.0,3,139.0,50.0,7,3,0.0,0,1
4707,4.0,10,98.0,0.0,23,6,0.0,0,0
4708,4.0,3,308.0,29.0,56,3,0.0,0,1
4709,1.0,3,104.0,0.0,38,11,0.0,0,0
4710,4.0,8,223.0,5.0,190,20,26.15,0,1
4711,4.0,3,166.0,13.0,37,6,0.0,0,0
4712,3.0,10,166.0,0.0,44,36,0.15,0,1
4713,4.0,16,194.0,3.0,23,4,25.41666666666667,1,0
4714,4.0,3,198.0,0.0,43,18,0.0,0,0
4715,2.0,5,247.0,7.0,177,3,0.31666666666666665,0,0
4716,2.0,12,71.0,0.0,105,4,0.0,0,1
4717,1.0,8,822.0,0.0,18,4,1768.25,0,0
4718,4.0,3,36.0,5.0,1,6,0.0,0,0
4719,4.0,3,395.0,1.0,10,9,0.0,0,0
4720,4.0,5,20.0,0.0,200,22,0.0,0,1
4721,2.0,10,393.0,0.0,129,2,0.05,1,0
4722,2.0,40,225.0,1.0,6,3,0.13333333333333333,0,1
4723,2.0,2,124.0,23.0,194,5,0.0,0,0
4724,2.0,12,123.0,78.0,15,4,0.9833333333333336,1,1
4725,3.0,20,241.0,33.0,5,4,190.03333333333333,1,0
4726,15.0,5,266.0,0.0,141,5,4451.433333333333,0,0
4727,5.0,9,316.0,9.0,10,6,0.35,0,0
4728,5.0,6,173.0,45.0,25,7,0.9,0,0
4729,5.0,7,163.0,5.0,103,1,3.1666666666666665,1,0
4730,2.0,7,305.0,3.0,79,15,0.0,0,0
4731,1.0,15,170.0,1.0,0,1,1.05,0,0
4732,2.0,4,43.0,1.0,4,1,0.0,0,0
4733,1.0,8,113.0,2.0,182,25,0.08333333333333333,0,0
4734,5.0,27,54.0,18.0,134,4,229.96666666666667,1,0
4735,8.0,3,293.0,3.0,68,4,20107.616666666665,0,1
4736,1.0,5,222.0,1.0,0,9,144.75,0,1
4737,1.0,2,158.0,2.0,7,10,0.0,0,0
4738,2.0,8,121.0,17.0,62,5,0.06666666666666668,0,0
4739,1.0,3,42.0,1.0,7,9,0.0,0,0
4740,3.0,3,477.0,0.0,104,2,0.0,0,0
4741,2.0,23,329.0,36.0,85,7,0.0,1,1
4742,2.0,3,77.0,16.0,201,1,56892.41666666666,0,0
4743,1.0,6,147.0,23.0,190,2,3.6666666666666665,0,0
4744,2.0,5,246.0,0.0,190,69,1595.466666666667,0,1
4745,2.0,4,195.0,36.0,43,6,0.0,0,0
4746,2.0,15,209.0,0.0,99,7,0.0,0,1
4747,4.0,5,152.0,0.0,35,3,0.0,0,0
4748,4.0,3,132.0,15.0,26,8,498.65,0,0
4749,1.0,8,300.0,0.0,2,35,4.666666666666667,0,1
4750,4.0,10,242.0,0.0,178,2,0.0,1,0
4751,2.0,5,177.0,18.0,17,8,0.15,0,0
4752,2.0,31,203.0,90.0,56,10,0.0,1,0
4753,2.0,7,53.0,0.0,29,14,1130.9833333333333,0,1
4754,3.0,4,52.0,6.0,15,5,0.0,0,1
4755,2.0,6,211.0,37.0,26,14,0.0,0,0
4756,5.0,4,237.0,0.0,162,5,5.366666666666666,0,0
4757,1.0,5,667.0,31.0,1,29,0.0,0,1
4758,4.0,2,176.0,0.0,163,8,0.0,0,0
4759,2.0,11,334.0,73.0,23,1,0.0,1,1
4760,6.0,4,82.0,12.0,260,9,0.0,0,1
4761,7.0,3,138.0,0.0,146,18,0.16666666666666666,0,0
4762,2.0,7,229.0,0.0,74,14,765.0333333333333,0,0
4763,2.0,19,44.0,1.0,46,2,932.3833333333333,1,1
4764,2.0,57,195.0,7.0,18,7,0.4,0,0
4765,2.0,9,183.0,36.0,1,3,0.08333333333333333,1,1
4766,2.0,13,375.0,0.0,241,10,0.0,0,0
4767,1.0,7,87.0,10.0,8,3,0.016666666666666666,0,0
4768,6.0,6,439.0,25.0,3,4,0.45,0,0
4769,8.0,17,617.0,1.0,64,3,0.13333333333333333,1,0
4770,6.0,4,231.0,33.0,25,2,2.0500000000000003,0,1
4771,9.0,126,176.0,11.0,19,4,5.6,1,0
4772,3.0,5,254.0,12.0,12,4,0.6,0,1
4773,1.0,8,193.0,37.0,27,11,77.0,0,0
4774,1.0,7,122.0,1.0,212,22,2.583333333333333,0,0
4775,2.0,89,177.0,0.0,54,7,1163.9333333333334,1,0
4776,3.0,7,102.0,7.0,0,19,0.0,0,0
4777,2.0,40,160.0,2.0,18,4,0.0,1,0
4778,1.0,9,391.0,0.0,48,22,390.1,0,0
4779,8.0,3,113.0,18.0,196,9,0.0,0,0
4780,1.0,4,134.0,80.0,49,6,1.45,0,0
4781,2.0,3,151.0,2.0,23,10,0.0,0,0
4782,1.0,3,54.0,0.0,113,31,4.766666666666667,0,0
4783,5.0,26,166.0,5.0,1,6,31.28333333333334,1,0
4784,3.0,57,149.0,1.0,1,29,0.13333333333333333,0,0
4785,4.0,3,45.0,3.0,109,7,0.0,0,0
4786,6.0,13,1139.0,45.0,10,7,0.0,1,0
4787,1.0,3,73.0,7.0,0,15,0.5166666666666667,0,1
4788,1.0,3,57.0,48.0,58,14,0.0,0,1
4789,2.0,4,163.0,2.0,207,4,328.9,0,0
4790,2.0,13,550.0,2.0,212,7,685.0666666666667,1,0
4791,2.0,3,114.0,0.0,67,1,526.6833333333334,0,0
4792,12.0,2,328.0,3.0,201,3,0.0,0,0
4793,1.0,55,226.0,0.0,23,85,0.11666666666666667,0,1
4794,2.0,5,119.0,17.0,212,1,0.08333333333333333,0,0
4795,2.0,6,378.0,29.0,112,4,0.0,0,1
4796,1.0,3,221.0,4.0,3,5,0.0,0,0
4797,2.0,10,157.0,1.0,18,6,0.0,1,0
4798,1.0,4,148.0,43.0,18,3,0.0,0,0
4799,6.0,17,280.0,52.0,140,5,212.65,1,0
4800,4.0,3,248.0,10.0,171,6,0.0,0,0
4801,4.0,3,338.0,9.0,213,14,0.0,0,0
4802,1.0,24,244.0,8.0,2,3,0.1,1,1
4803,2.0,5,955.0,55.0,45,4,0.13333333333333333,0,0
4804,2.0,3,311.0,20.0,17,3,0.08333333333333333,0,0
4805,2.0,33,271.0,62.0,0,2,0.2500000000000001,0,0
4806,1.0,4,89.0,0.0,200,15,1131.5833333333333,0,0
4807,4.0,9,377.0,18.0,22,9,31.18333333333333,0,0
4808,4.0,6,100.0,11.0,14,2,2.15,0,0
4809,1.0,3,237.0,18.0,6,6,0.0,0,0
4810,4.0,20,554.0,3.0,237,11,55.63333333333333,1,0
4811,2.0,5,339.0,15.0,325,4,0.0,0,0
4812,5.0,3,195.0,0.0,120,5,0.0,0,1
4813,2.0,2,349.0,22.0,14,1,0.0,0,0
4814,2.0,9,185.0,36.0,10,5,0.03333333333333333,0,0
4815,2.0,9,438.0,82.0,184,2,0.0,1,0
4816,2.0,3,139.0,0.0,59,2,0.11666666666666667,0,1
4817,2.0,3,11.0,0.0,24,5,0.0,0,1
4818,5.0,6,193.0,0.0,9,4,85.7,0,0
4819,1.0,3,144.0,1.0,189,14,0.13333333333333333,0,1
4820,7.0,5,56.0,0.0,59,8,0.0,0,1
4821,2.0,23,406.0,34.0,73,3,126.15000000000002,1,1
4822,6.0,5,82.0,10.0,208,11,4.733333333333333,0,1
4823,2.0,13,346.0,36.0,18,6,0.0,1,0
4824,5.0,3,304.0,4.0,209,4,0.21666666666666667,0,0
4825,1.0,3,447.0,4.0,17,11,733.65,0,0
4826,4.0,8,85.0,0.0,42,6,1739.033333333333,0,1
4827,2.0,8,195.0,9.0,15,7,0.15,1,0
4828,4.0,3,284.0,0.0,65,5,0.03333333333333333,0,0
4829,1.0,7,67.0,0.0,85,11,1935.666666666667,0,1
4830,5.0,5,161.0,0.0,139,28,0.2500000000000001,0,1
4831,1.0,5,721.0,1.0,20,6,819.1833333333333,0,0
4832,2.0,4,296.0,0.0,104,5,0.2,0,1
4833,1.0,3,211.0,0.0,1,37,761.7333333333332,0,0
4834,6.0,3,213.0,2.0,195,8,0.0,0,0
4835,10.0,23,141.0,3.0,16,3,0.26666666666666666,1,0
4836,1.0,9,137.0,2.0,4,30,0.0,0,0
4837,6.0,29,59.0,9.0,205,8,1520.1833333333334,1,0
4838,2.0,3,113.0,1.0,13,6,0.0,0,0
4839,2.0,9,111.0,1.0,24,3,0.4,0,0
4840,2.0,14,390.0,15.0,82,2,0.0,1,1
4841,1.0,3,1023.0,15.0,2,26,0.0,0,1
4842,8.0,6,254.0,0.0,167,7,0.13333333333333333,0,1
4843,7.0,4,396.0,13.0,16,7,0.05,0,1
4844,1.0,6,163.0,25.0,15,10,0.0,0,1
4845,4.0,3,73.0,38.0,22,3,0.9833333333333336,0,0
4846,1.0,3,151.0,35.0,148,31,0.4666666666666667,0,1
4847,2.0,10,158.0,3.0,11,3,273.9,0,0
4848,4.0,3,1117.0,0.0,179,7,1180.3666666666666,0,0
4849,1.0,4,311.0,8.0,65,1,25.78333333333333,0,0
4850,5.0,3,60.0,0.0,68,9,361.28333333333336,0,0
4851,2.0,5,104.0,11.0,78,5,0.0,0,0
4852,3.0,17,404.0,0.0,23,192,1065.6833333333334,0,1
4853,1.0,3,185.0,0.0,197,19,0.0,0,0
4854,1.0,21,247.0,2.0,71,7,1165.8166666666666,1,0
4855,5.0,7,289.0,2.0,193,2,3776.883333333333,1,1
4856,1.0,29,257.0,2.0,14,37,0.0,0,0
4857,6.0,3,121.0,0.0,59,2,0.0,0,1
4858,3.0,5,513.0,0.0,26,7,0.35,0,0
4859,4.0,18,258.0,0.0,53,10,0.0,1,0
4860,2.0,3,5.0,0.0,11,6,838.25,0,0
4861,3.0,3,201.0,0.0,19,72,1313.3166666666666,0,1
4862,2.0,10,148.0,0.0,46,4,1169.4,0,0
4863,2.0,6,105.0,0.0,177,3,2046.4833333333331,0,1
4864,1.0,19,860.0,0.0,180,9,0.21666666666666667,1,0
4865,1.0,4,163.0,0.0,51,18,1.4,0,0
4866,4.0,4,85.0,0.0,28,6,0.0,0,0
4867,4.0,7,85.0,1.0,53,2,1250.1333333333334,0,0
4868,3.0,4,161.0,1.0,39,7,1081.2166666666667,0,0
4869,7.0,4,279.0,1.0,207,6,1.2666666666666666,0,0
4870,5.0,18,204.0,99.0,0,2,0.0,0,1
4871,3.0,8,209.0,0.0,8,5,0.0,0,1
4872,1.0,5,176.0,0.0,43,5,39.45,0,0
4873,2.0,6,133.0,26.0,23,10,506.16666666666674,0,0
4874,1.0,2,108.0,0.0,55,9,0.0,0,1
4875,3.0,3,59.0,31.0,35,4,1.8833333333333333,0,1
4876,2.0,9,189.0,63.0,14,3,0.0,0,1
4877,1.0,2,169.0,1.0,129,21,0.0,0,0
4878,2.0,28,224.0,0.0,136,8,4412.366666666667,1,1
4879,3.0,3,29.0,1.0,17,3,0.0,0,0
4880,1.0,13,284.0,2.0,16,4,2225.883333333333,1,1
4881,5.0,22,207.0,0.0,374,9,52.05,0,1
4882,2.0,9,558.0,0.0,30,8,0.0,0,1
4883,4.0,2,127.0,0.0,69,3,0.0,0,0
4884,7.0,3,13.0,1.0,75,3,0.03333333333333333,0,0
4885,2.0,5,166.0,3.0,9,4,1.7833333333333334,0,0
4886,4.0,3,332.0,3.0,189,31,0.03333333333333333,0,0
4887,2.0,4,315.0,138.0,276,9,0.0,0,0
4888,12.0,8,489.0,7.0,212,4,1.9333333333333336,0,0
4889,1.0,3,192.0,0.0,70,8,0.7833333333333333,0,1
4890,4.0,2,818.0,82.0,300,8,0.0,0,0
4891,1.0,4,227.0,7.0,25,15,0.0,0,0
4892,2.0,6,339.0,0.0,57,2,69794.23333333334,0,0
4893,1.0,4,386.0,5.0,2,29,0.2333333333333333,0,0
