,guest_size,message_length,total_reviews,lead_time,days_of_stay,replied,rt_Entire_home/apt,rt_Private room,rt_Shared room,contact_me,past_booker,not_replied
20354,8.0,0.0,0.0,118,5,1,1,0,0,0,0,0
20355,2.0,289.0,1.0,99,3,1,1,0,0,1,1,0
20356,4.0,195.0,0.0,68,21,1,1,0,0,1,1,0
20359,5.0,294.0,0.0,24,4,1,1,0,0,0,0,0
20360,2.0,106.0,33.0,26,5,1,0,1,0,1,0,0
20361,2.0,548.0,3.0,30,4,1,1,0,0,0,1,0
20362,4.0,177.0,0.0,123,5,1,1,0,0,1,0,0
20364,8.0,409.0,0.0,214,3,1,1,0,0,1,0,0
20365,2.0,61.0,0.0,101,5,1,1,0,0,1,0,0
20366,1.0,273.0,50.0,20,9,1,1,0,0,1,1,0
20367,2.0,326.0,0.0,27,6,1,0,1,0,0,0,0
20368,2.0,252.0,0.0,129,6,1,1,0,0,1,0,0
20370,4.0,126.0,0.0,27,6,1,1,0,0,1,0,0
20371,2.0,80.0,0.0,91,4,1,1,0,0,1,1,0
20372,2.0,170.0,1.0,22,5,1,0,1,0,1,0,0
20373,2.0,264.0,0.0,132,9,1,1,0,0,1,0,0
20374,6.0,315.0,5.0,10,2,1,1,0,0,1,0,0
20376,2.0,0.0,2.0,9,5,1,1,0,0,0,0,0
20380,4.0,383.0,0.0,8,5,0,1,0,0,1,1,1
20381,2.0,205.0,6.0,5,4,1,1,0,0,0,0,0
20382,6.0,67.0,0.0,146,4,1,1,0,0,1,1,0
20383,3.0,126.0,3.0,57,2,1,1,0,0,1,0,0
20387,5.0,239.0,0.0,178,3,1,1,0,0,0,0,0
20391,5.0,258.0,47.0,16,3,1,1,0,0,0,1,0
20392,4.0,155.0,1.0,72,7,1,1,0,0,1,1,0
20395,3.0,320.0,10.0,201,10,1,1,0,0,1,0,0
20396,3.0,110.0,0.0,23,5,1,1,0,0,1,0,0
20397,2.0,341.0,31.0,189,175,1,1,0,0,1,1,0
20401,2.0,220.0,1.0,8,4,1,0,0,1,1,0,0
20402,1.0,70.0,1.0,104,4,1,0,1,0,1,0,0
20404,5.0,214.0,0.0,22,5,1,1,0,0,1,1,0
20405,6.0,495.0,1.0,127,3,1,1,0,0,1,0,0
20406,3.0,58.0,0.0,98,3,1,1,0,0,1,1,0
20407,4.0,531.0,0.0,181,29,1,1,0,0,1,0,0
20408,2.0,83.0,0.0,92,22,1,0,1,0,1,1,0
20409,2.0,287.0,7.0,30,9,1,1,0,0,1,0,0
20411,5.0,354.0,8.0,205,1,1,1,0,0,1,0,0
20412,1.0,517.0,1.0,0,3,1,1,0,0,1,1,0
20413,1.0,219.0,0.0,13,2,1,0,1,0,1,1,0
20417,2.0,143.0,0.0,7,3,1,1,0,0,1,1,0
20418,1.0,126.0,5.0,21,4,1,1,0,0,1,0,0
20419,10.0,310.0,1.0,225,2,1,1,0,0,1,0,0
20420,3.0,61.0,3.0,67,8,1,1,0,0,1,1,0
20421,2.0,172.0,10.0,38,7,1,1,0,0,1,0,0
20424,1.0,530.0,1.0,184,31,1,1,0,0,1,0,0
20425,4.0,335.0,1.0,28,7,1,1,0,0,0,0,0
20426,2.0,130.0,0.0,204,4,1,1,0,0,1,0,0
20427,1.0,131.0,0.0,51,1,1,1,0,0,1,0,0
20428,6.0,124.0,0.0,60,15,1,1,0,0,1,0,0
20429,1.0,0.0,1.0,1,3,1,1,0,0,0,1,0
20430,3.0,79.0,0.0,181,3,1,1,0,0,1,0,0
20432,4.0,70.0,0.0,13,7,1,1,0,0,0,0,0
20433,2.0,47.0,3.0,200,9,1,1,0,0,1,0,0
20434,4.0,194.0,2.0,43,11,1,1,0,0,1,0,0
20435,1.0,359.0,0.0,77,18,1,1,0,0,1,0,0
20436,1.0,107.0,0.0,168,15,1,1,0,0,1,1,0
20439,5.0,397.0,51.0,204,3,1,1,0,0,0,0,0
20440,1.0,103.0,0.0,96,7,1,0,1,0,1,1,0
20441,1.0,419.0,1.0,193,29,1,0,1,0,1,1,0
20443,1.0,846.0,0.0,40,1,1,1,0,0,1,0,0
20446,2.0,627.0,7.0,199,7,0,1,0,0,1,1,1
20447,2.0,177.0,2.0,129,3,1,1,0,0,1,0,0
20449,2.0,0.0,0.0,148,3,1,0,1,0,0,0,0
20450,2.0,165.0,0.0,42,2,1,1,0,0,0,1,0
20451,2.0,102.0,29.0,203,5,1,0,1,0,1,1,0
20454,5.0,289.0,0.0,23,12,1,1,0,0,1,0,0
20457,2.0,222.0,6.0,4,3,1,1,0,0,0,0,0
20459,6.0,199.0,1.0,50,4,1,1,0,0,1,0,0
20460,4.0,262.0,0.0,0,8,1,1,0,0,0,1,0
20461,4.0,8.0,0.0,104,7,1,1,0,0,0,0,0
20462,3.0,69.0,0.0,195,2,0,1,0,0,1,0,1
20464,2.0,534.0,0.0,74,32,1,1,0,0,1,0,0
20467,4.0,296.0,0.0,184,4,1,1,0,0,0,0,0
20469,2.0,612.0,25.0,225,14,1,1,0,0,1,0,0
20471,8.0,598.0,0.0,210,9,1,1,0,0,1,0,0
20472,1.0,361.0,0.0,55,19,1,1,0,0,1,0,0
20477,2.0,407.0,1.0,189,17,1,1,0,0,1,1,0
20478,5.0,56.0,2.0,274,6,1,1,0,0,0,0,0
20479,2.0,221.0,0.0,52,2,0,0,1,0,0,0,1
20480,4.0,425.0,1.0,16,3,1,1,0,0,1,0,0
20481,2.0,222.0,28.0,325,4,1,0,1,0,0,0,0
20482,5.0,207.0,147.0,74,8,1,1,0,0,1,0,0
20483,1.0,88.0,0.0,127,7,1,1,0,0,1,0,0
20485,1.0,102.0,1.0,0,2,1,0,1,0,1,1,0
20487,2.0,328.0,0.0,45,5,1,1,0,0,1,0,0
20488,1.0,583.0,0.0,190,63,1,0,1,0,1,1,0
20489,10.0,65.0,0.0,18,5,0,1,0,0,1,1,1
20490,2.0,0.0,80.0,4,4,1,1,0,0,0,0,0
20491,2.0,36.0,0.0,142,4,1,1,0,0,1,1,0
20493,4.0,39.0,0.0,201,7,1,1,0,0,1,0,0
20496,2.0,347.0,7.0,136,3,1,0,1,0,1,0,0
20499,2.0,208.0,0.0,147,7,1,0,1,0,1,0,0
20504,4.0,257.0,2.0,173,4,0,1,0,0,1,0,1
20505,1.0,267.0,3.0,36,6,1,1,0,0,0,0,0
20509,2.0,60.0,1.0,29,4,1,1,0,0,1,0,0
20510,2.0,105.0,2.0,83,3,1,0,1,0,0,0,0
20512,2.0,346.0,3.0,3,7,1,1,0,0,1,1,0
20513,2.0,276.0,4.0,26,10,0,1,0,0,1,1,1
20514,4.0,397.0,9.0,135,1,1,1,0,0,1,0,0
20515,2.0,142.0,3.0,138,153,1,1,0,0,1,1,0
20517,4.0,133.0,0.0,40,21,1,1,0,0,0,0,0
20518,1.0,0.0,1.0,103,12,1,0,1,0,0,1,0
20520,4.0,273.0,0.0,65,4,1,1,0,0,1,1,0
20522,1.0,629.0,0.0,175,1,1,1,0,0,1,0,0
20524,3.0,361.0,3.0,203,3,1,1,0,0,1,0,0
20526,5.0,96.0,8.0,51,3,1,1,0,0,1,0,0
20527,4.0,193.0,0.0,7,8,1,1,0,0,1,0,0
20530,2.0,183.0,0.0,85,13,1,1,0,0,1,1,0
20531,2.0,213.0,34.0,99,4,1,1,0,0,1,0,0
20532,4.0,468.0,56.0,198,5,1,1,0,0,0,0,0
20533,4.0,329.0,8.0,0,4,1,1,0,0,0,0,0
20534,1.0,394.0,46.0,25,30,1,0,1,0,1,1,0
20537,4.0,82.0,0.0,23,4,0,1,0,0,1,0,1
20539,4.0,150.0,29.0,76,2,1,1,0,0,1,0,0
20540,5.0,273.0,2.0,73,8,1,1,0,0,1,0,0
20541,1.0,77.0,18.0,42,35,0,0,1,0,0,1,1
20542,2.0,238.0,1.0,143,6,0,0,1,0,0,0,1
20544,6.0,308.0,0.0,17,8,1,1,0,0,1,0,0
20545,2.0,213.0,69.0,31,4,1,0,1,0,0,0,0
20547,2.0,20.0,3.0,57,2,1,1,0,0,1,0,0
20548,3.0,92.0,0.0,138,39,1,1,0,0,1,0,0
20550,10.0,534.0,17.0,31,5,0,1,0,0,0,1,1
20552,5.0,233.0,0.0,22,7,1,1,0,0,1,1,0
20554,1.0,17.0,14.0,0,21,0,1,0,0,1,0,1
20555,1.0,580.0,14.0,5,6,1,1,0,0,1,0,0
20558,4.0,245.0,0.0,42,6,1,1,0,0,1,1,0
20560,4.0,298.0,22.0,17,4,1,1,0,0,1,0,0
20562,3.0,150.0,8.0,308,11,1,1,0,0,1,0,0
20569,4.0,230.0,0.0,57,10,1,1,0,0,1,0,0
20570,6.0,102.0,0.0,12,4,1,1,0,0,0,0,0
20571,2.0,196.0,0.0,107,3,1,1,0,0,1,0,0
20572,2.0,299.0,0.0,13,4,1,1,0,0,1,0,0
20573,1.0,234.0,0.0,7,31,1,1,0,0,1,0,0
20574,5.0,469.0,6.0,19,3,1,1,0,0,0,0,0
20575,4.0,0.0,0.0,29,7,0,1,0,0,0,0,1
20576,1.0,525.0,6.0,149,7,1,1,0,0,0,1,0
20581,5.0,141.0,0.0,223,28,1,1,0,0,1,0,0
20582,3.0,9.0,0.0,63,10,1,1,0,0,0,0,0
20583,6.0,240.0,3.0,112,10,1,1,0,0,1,1,0
20586,2.0,346.0,1.0,10,4,1,1,0,0,1,1,0
20587,7.0,432.0,0.0,61,7,1,1,0,0,1,0,0
20592,1.0,537.0,59.0,8,2,1,0,1,0,1,0,0
20593,2.0,153.0,1.0,92,4,1,1,0,0,1,0,0
20600,1.0,149.0,27.0,182,18,0,1,0,0,1,1,1
20601,4.0,158.0,67.0,0,3,1,1,0,0,1,1,0
20602,4.0,233.0,0.0,44,9,1,1,0,0,0,0,0
20604,4.0,207.0,0.0,12,6,1,1,0,0,0,1,0
20608,16.0,80.0,0.0,10,3,1,1,0,0,1,0,0
20609,1.0,302.0,75.0,7,2,1,0,1,0,0,1,0
20610,2.0,152.0,0.0,203,4,1,1,0,0,1,0,0
20613,1.0,115.0,60.0,2,4,1,1,0,0,1,1,0
20614,2.0,217.0,2.0,0,202,1,1,0,0,1,0,0
20615,5.0,494.0,37.0,20,9,1,1,0,0,0,0,0
20616,1.0,158.0,0.0,24,2,1,0,1,0,0,1,0
20617,4.0,169.0,0.0,68,21,1,1,0,0,1,1,0
20618,8.0,200.0,7.0,75,4,1,1,0,0,1,0,0
20620,1.0,231.0,63.0,49,5,1,1,0,0,1,1,0
20621,1.0,478.0,3.0,91,29,1,0,1,0,1,1,0
20622,4.0,171.0,0.0,18,4,1,1,0,0,1,0,0
20624,2.0,191.0,0.0,33,9,1,1,0,0,0,0,0
20625,5.0,125.0,1.0,209,8,1,1,0,0,0,0,0
20627,5.0,235.0,58.0,36,3,1,1,0,0,1,0,0
20628,1.0,158.0,5.0,21,3,1,0,1,0,0,0,0
20629,1.0,97.0,0.0,10,1,0,0,0,1,1,1,1
20630,2.0,199.0,1.0,129,4,1,1,0,0,1,1,0
20632,2.0,126.0,0.0,11,4,0,1,0,0,1,0,1
20634,1.0,9.0,33.0,24,3,1,1,0,0,1,1,0
20637,3.0,105.0,0.0,103,8,1,1,0,0,1,0,0
20638,1.0,169.0,18.0,23,5,1,0,1,0,1,0,0
20639,4.0,116.0,1.0,24,6,0,1,0,0,1,0,1
20640,5.0,50.0,3.0,12,2,1,1,0,0,1,1,0
20643,2.0,0.0,12.0,5,1,1,1,0,0,0,1,0
20644,4.0,352.0,3.0,207,15,1,1,0,0,1,0,0
20647,1.0,264.0,0.0,82,9,1,1,0,0,1,0,0
20650,5.0,171.0,2.0,190,4,1,0,0,1,1,0,0
20653,2.0,0.0,0.0,63,3,1,1,0,0,0,1,0
20654,2.0,286.0,2.0,2,2,0,1,0,0,1,0,1
20655,2.0,24.0,2.0,74,3,1,1,0,0,1,0,0
20656,1.0,180.0,9.0,9,36,1,1,0,0,1,1,0
20658,7.0,0.0,1.0,190,2,1,1,0,0,0,0,0
20659,4.0,188.0,5.0,275,5,1,1,0,0,1,0,0
20661,1.0,236.0,5.0,183,7,1,1,0,0,1,0,0
20662,2.0,173.0,0.0,78,1,1,0,1,0,1,0,0
20664,3.0,129.0,4.0,2,5,1,1,0,0,1,1,0
20670,2.0,89.0,0.0,167,6,1,1,0,0,1,0,0
20671,5.0,127.0,0.0,24,5,0,1,0,0,1,1,1
20672,4.0,739.0,1.0,168,7,0,1,0,0,1,0,1
20673,2.0,303.0,0.0,69,24,0,1,0,0,1,1,1
20674,2.0,191.0,29.0,88,14,1,0,1,0,0,1,0
20675,2.0,378.0,44.0,155,2,1,0,1,0,0,1,0
20676,5.0,185.0,1.0,70,7,0,1,0,0,1,1,1
20677,4.0,347.0,0.0,144,12,0,1,0,0,0,1,1
20678,2.0,144.0,24.0,26,2,1,1,0,0,1,0,0
20680,5.0,74.0,0.0,211,7,1,1,0,0,0,0,0
20681,1.0,246.0,7.0,255,8,1,1,0,0,1,0,0
20684,4.0,172.0,5.0,181,5,1,1,0,0,0,1,0
20685,7.0,552.0,1.0,213,8,1,1,0,0,1,0,0
20686,2.0,121.0,10.0,11,3,1,1,0,0,1,0,0
20688,1.0,417.0,41.0,0,2,1,0,0,1,0,1,0
20689,2.0,72.0,0.0,65,10,1,1,0,0,1,0,0
20692,2.0,170.0,0.0,22,5,1,1,0,0,1,1,0
20694,1.0,303.0,1.0,28,20,0,0,1,0,0,0,1
20695,1.0,205.0,11.0,202,3,1,0,1,0,1,0,0
20698,6.0,231.0,0.0,26,5,1,1,0,0,1,1,0
20700,6.0,58.0,24.0,22,4,1,1,0,0,0,1,0
20701,2.0,175.0,0.0,63,9,1,1,0,0,0,1,0
20702,3.0,749.0,0.0,205,13,1,1,0,0,1,0,0
20703,11.0,497.0,0.0,29,4,0,1,0,0,1,0,1
20704,2.0,238.0,35.0,51,3,1,1,0,0,1,0,0
20705,6.0,197.0,40.0,24,4,1,1,0,0,1,1,0
20706,10.0,38.0,9.0,22,4,1,1,0,0,1,0,0
20709,1.0,259.0,16.0,30,3,1,0,1,0,1,0,0
20711,2.0,224.0,0.0,84,13,1,1,0,0,1,1,0
20712,4.0,191.0,2.0,30,4,1,1,0,0,1,0,0
20713,10.0,183.0,2.0,123,4,1,1,0,0,1,0,0
20714,4.0,127.0,1.0,56,18,1,1,0,0,1,1,0
20715,2.0,96.0,0.0,140,12,1,0,0,1,1,1,0
20716,4.0,448.0,4.0,15,1,1,1,0,0,0,1,0
20717,2.0,307.0,0.0,57,4,1,1,0,0,1,0,0
20719,2.0,105.0,0.0,17,4,1,0,1,0,0,0,0
20720,1.0,98.0,0.0,23,58,1,1,0,0,1,1,0
20721,1.0,231.0,0.0,0,1,0,0,1,0,1,0,1
20722,2.0,380.0,0.0,162,15,1,1,0,0,1,0,0
20723,1.0,136.0,1.0,19,30,1,1,0,0,1,1,0
20725,2.0,316.0,11.0,34,3,1,0,1,0,0,0,0
20727,5.0,80.0,0.0,42,4,1,1,0,0,1,0,0
20731,3.0,87.0,3.0,29,3,1,1,0,0,1,1,0
20733,2.0,168.0,0.0,108,4,1,1,0,0,1,1,0
20734,4.0,464.0,0.0,203,20,0,1,0,0,1,0,1
20735,2.0,296.0,0.0,70,7,1,1,0,0,0,1,0
20737,2.0,199.0,2.0,63,8,1,0,1,0,1,0,0
20739,2.0,325.0,2.0,20,11,1,1,0,0,0,0,0
20740,1.0,560.0,11.0,98,14,1,0,1,0,1,0,0
20741,2.0,198.0,1.0,220,8,0,1,0,0,1,0,1
20745,2.0,467.0,3.0,202,7,1,1,0,0,0,0,0
20746,2.0,28.0,0.0,91,3,1,1,0,0,1,0,0
20747,5.0,234.0,0.0,162,5,1,1,0,0,1,0,0
20748,2.0,218.0,1.0,203,6,1,1,0,0,1,0,0
20750,2.0,166.0,6.0,204,5,1,1,0,0,0,0,0
20752,4.0,287.0,1.0,66,2,1,0,1,0,1,1,0
20755,4.0,345.0,0.0,10,13,0,1,0,0,0,0,1
20756,2.0,114.0,17.0,42,3,1,1,0,0,0,0,0
20757,2.0,451.0,5.0,4,7,1,1,0,0,1,0,0
20758,5.0,464.0,0.0,185,23,1,1,0,0,1,0,0
20759,2.0,486.0,6.0,63,6,1,0,1,0,0,1,0
20762,2.0,16.0,80.0,142,5,0,1,0,0,0,0,1
20765,3.0,299.0,1.0,166,7,1,1,0,0,1,0,0
20767,1.0,97.0,10.0,8,3,1,0,1,0,1,0,0
20768,6.0,78.0,1.0,22,7,1,1,0,0,1,1,0
20769,4.0,248.0,3.0,163,3,1,1,0,0,1,0,0
20770,2.0,251.0,0.0,33,8,1,0,0,1,1,0,0
20771,4.0,161.0,0.0,193,6,1,1,0,0,1,0,0
20772,4.0,260.0,12.0,113,8,1,1,0,0,1,0,0
20773,2.0,128.0,15.0,10,4,1,0,1,0,0,1,0
20775,2.0,67.0,0.0,18,5,1,1,0,0,1,1,0
20776,8.0,209.0,18.0,6,6,1,1,0,0,1,0,0
20778,5.0,398.0,0.0,206,3,1,1,0,0,1,0,0
20779,2.0,244.0,0.0,132,9,0,0,1,0,1,0,1
20782,2.0,83.0,4.0,6,4,1,1,0,0,1,1,0
20783,7.0,43.0,0.0,141,6,1,1,0,0,0,0,0
20785,2.0,0.0,0.0,83,3,0,1,0,0,0,0,1
20786,4.0,749.0,0.0,17,34,1,1,0,0,0,0,0
20787,4.0,267.0,0.0,70,6,1,0,1,0,1,0,0
20788,6.0,144.0,37.0,19,4,1,1,0,0,1,0,0
20789,1.0,344.0,29.0,74,3,1,1,0,0,1,0,0
20792,2.0,161.0,0.0,50,3,1,0,1,0,1,1,0
20793,3.0,171.0,12.0,280,3,1,1,0,0,1,0,0
20794,2.0,445.0,7.0,209,10,0,1,0,0,1,0,1
20800,2.0,157.0,0.0,53,7,1,0,1,0,1,0,0
20804,5.0,131.0,0.0,98,10,1,1,0,0,1,0,0
20805,1.0,170.0,0.0,131,2,1,0,1,0,1,1,0
20806,1.0,232.0,10.0,61,4,1,1,0,0,0,0,0
20807,2.0,252.0,0.0,159,2,1,0,1,0,1,0,0
20809,4.0,219.0,1.0,24,5,1,1,0,0,1,1,0
20810,4.0,12.0,3.0,23,4,1,1,0,0,1,0,0
20811,1.0,99.0,2.0,84,9,1,1,0,0,1,0,0
20812,1.0,102.0,28.0,111,16,1,1,0,0,1,1,0
20813,2.0,107.0,11.0,0,9,1,1,0,0,1,1,0
20814,1.0,179.0,0.0,16,24,1,1,0,0,1,1,0
20819,1.0,137.0,0.0,144,1,1,0,1,0,1,1,0
20820,1.0,348.0,0.0,133,3,1,1,0,0,1,0,0
20822,2.0,310.0,7.0,25,3,1,1,0,0,1,1,0
20825,2.0,56.0,44.0,26,3,1,1,0,0,0,0,0
20826,2.0,389.0,14.0,31,3,1,1,0,0,1,0,0
20827,3.0,153.0,0.0,141,2,0,1,0,0,0,1,1
20828,2.0,531.0,22.0,66,7,1,1,0,0,0,1,0
20830,2.0,282.0,0.0,44,9,1,1,0,0,1,1,0
20831,2.0,32.0,0.0,131,11,0,1,0,0,1,0,1
20833,4.0,127.0,0.0,47,6,0,1,0,0,1,0,1
20836,2.0,92.0,38.0,1,7,1,1,0,0,1,0,0
20838,2.0,69.0,0.0,122,9,1,0,1,0,0,0,0
20839,5.0,44.0,1.0,214,9,0,1,0,0,1,0,1
20843,1.0,434.0,0.0,48,2,1,0,1,0,1,0,0
20846,2.0,233.0,0.0,2,14,1,0,1,0,1,0,0
20848,2.0,236.0,0.0,215,14,1,1,0,0,0,0,0
20849,2.0,147.0,0.0,170,4,1,1,0,0,1,0,0
20850,2.0,111.0,141.0,114,9,1,1,0,0,1,0,0
20851,7.0,101.0,1.0,125,9,1,1,0,0,1,0,0
20852,2.0,95.0,3.0,157,5,1,1,0,0,0,0,0
20853,2.0,1.0,0.0,15,20,0,0,1,0,1,0,1
20855,4.0,77.0,16.0,29,2,1,1,0,0,1,0,0
20857,2.0,512.0,58.0,276,8,1,1,0,0,0,0,0
20859,4.0,303.0,0.0,221,2,1,1,0,0,1,1,0
20861,3.0,473.0,0.0,1,12,1,1,0,0,0,0,0
20863,4.0,153.0,0.0,56,3,1,1,0,0,0,1,0
20864,1.0,16.0,0.0,126,20,1,1,0,0,0,1,0
20865,4.0,135.0,0.0,7,5,1,1,0,0,1,1,0
20866,2.0,10.0,2.0,0,4,1,0,1,0,1,1,0
20867,2.0,0.0,23.0,45,7,1,1,0,0,0,0,0
20868,1.0,120.0,1.0,102,7,1,1,0,0,0,0,0
20869,1.0,38.0,3.0,35,8,1,1,0,0,1,0,0
20871,2.0,134.0,2.0,68,7,1,0,1,0,0,1,0
20873,4.0,76.0,24.0,32,4,1,1,0,0,1,0,0
20874,2.0,149.0,13.0,205,3,1,1,0,0,0,0,0
20875,1.0,270.0,5.0,183,9,1,0,1,0,1,0,0
20876,2.0,744.0,0.0,26,5,1,0,1,0,1,0,0
20877,4.0,28.0,0.0,19,4,1,1,0,0,1,1,0
20878,6.0,118.0,0.0,29,5,1,1,0,0,1,0,0
20880,3.0,539.0,2.0,236,9,1,1,0,0,1,1,0
20881,2.0,54.0,0.0,199,8,1,0,1,0,1,0,0
20883,4.0,223.0,1.0,29,4,1,0,1,0,1,0,0
20884,1.0,504.0,35.0,27,2,1,1,0,0,1,0,0
20886,1.0,0.0,26.0,147,10,1,1,0,0,0,1,0
20889,2.0,192.0,51.0,276,10,1,0,1,0,1,0,0
20893,5.0,294.0,15.0,44,2,1,1,0,0,0,1,0
20895,2.0,319.0,1.0,98,4,1,1,0,0,1,0,0
20896,4.0,286.0,0.0,31,1,1,0,1,0,0,1,0
20897,2.0,308.0,12.0,1,3,1,1,0,0,0,0,0
20898,1.0,0.0,0.0,146,7,1,1,0,0,0,0,0
20902,1.0,141.0,0.0,137,10,0,0,0,1,1,0,1
20903,4.0,156.0,1.0,30,6,1,1,0,0,0,0,0
20904,4.0,141.0,2.0,139,4,1,1,0,0,1,1,0
20907,2.0,285.0,46.0,43,3,1,1,0,0,1,0,0
20910,2.0,93.0,16.0,32,6,1,1,0,0,1,0,0
20912,5.0,104.0,2.0,29,5,1,1,0,0,1,0,0
20913,4.0,84.0,0.0,30,3,1,1,0,0,1,1,0
20914,2.0,167.0,69.0,22,3,1,1,0,0,0,0,0
20916,2.0,95.0,0.0,22,6,1,1,0,0,1,0,0
20919,2.0,71.0,1.0,54,5,1,1,0,0,1,0,0
20920,1.0,122.0,0.0,113,15,1,0,0,1,1,0,0
20921,2.0,861.0,0.0,0,3,1,1,0,0,1,1,0
20922,8.0,0.0,0.0,27,5,0,1,0,0,0,0,1
20926,5.0,0.0,0.0,16,4,0,1,0,0,0,0,1
20928,2.0,251.0,14.0,34,10,1,1,0,0,1,0,0
20930,2.0,222.0,1.0,144,10,1,1,0,0,0,1,0
20931,2.0,0.0,0.0,150,5,1,1,0,0,0,0,0
20933,4.0,339.0,0.0,43,4,1,1,0,0,1,0,0
20934,6.0,317.0,2.0,102,2,1,1,0,0,1,0,0
20935,3.0,205.0,0.0,24,6,0,1,0,0,1,1,1
20938,1.0,50.0,0.0,2,4,1,0,0,1,1,1,0
20939,2.0,79.0,20.0,2,1,1,1,0,0,0,1,0
20941,2.0,573.0,20.0,20,4,1,1,0,0,1,1,0
20942,4.0,266.0,0.0,64,18,1,0,0,1,1,0,0
20945,2.0,173.0,0.0,210,3,1,1,0,0,1,0,0
20946,2.0,272.0,0.0,26,10,1,1,0,0,1,1,0
20947,4.0,119.0,0.0,109,4,1,1,0,0,1,0,0
20948,2.0,80.0,0.0,21,30,1,1,0,0,1,1,0
20949,2.0,207.0,0.0,33,3,1,1,0,0,0,0,0
20950,3.0,427.0,0.0,164,5,0,1,0,0,0,0,1
20951,3.0,184.0,5.0,173,28,1,1,0,0,0,0,0
20958,3.0,163.0,0.0,16,6,1,1,0,0,1,0,0
20959,12.0,0.0,10.0,326,4,1,1,0,0,0,0,0
20960,2.0,263.0,2.0,103,14,1,1,0,0,0,0,0
20962,4.0,75.0,17.0,55,6,1,1,0,0,0,0,0
20964,6.0,275.0,2.0,146,4,1,1,0,0,1,0,0
20965,2.0,201.0,4.0,95,4,1,1,0,0,1,1,0
20966,4.0,163.0,139.0,55,1,1,0,1,0,0,1,0
20969,2.0,581.0,25.0,25,7,1,0,1,0,1,0,0
20971,1.0,93.0,0.0,31,1,1,1,0,0,0,0,0
20972,10.0,0.0,2.0,23,5,1,1,0,0,0,0,0
20973,4.0,124.0,1.0,138,81,0,1,0,0,1,0,1
20974,4.0,301.0,0.0,140,14,1,1,0,0,1,0,0
20975,1.0,437.0,0.0,44,45,1,0,1,0,1,0,0
20976,6.0,0.0,0.0,191,3,0,1,0,0,0,0,1
20978,4.0,79.0,1.0,29,5,1,1,0,0,1,0,0
20980,3.0,37.0,0.0,16,5,1,1,0,0,1,0,0
20981,4.0,295.0,29.0,33,3,1,1,0,0,1,1,0
20984,1.0,456.0,14.0,74,15,1,1,0,0,1,1,0
20986,2.0,723.0,1.0,192,31,1,0,0,1,1,0,0
20987,4.0,287.0,0.0,38,11,1,1,0,0,0,0,0
20988,1.0,151.0,6.0,48,7,1,1,0,0,1,1,0
20989,4.0,79.0,2.0,183,8,1,1,0,0,1,0,0
20990,4.0,394.0,25.0,156,9,1,1,0,0,0,0,0
20992,2.0,25.0,19.0,22,2,1,0,1,0,0,0,0
20994,4.0,0.0,12.0,32,5,1,1,0,0,0,0,0
20995,4.0,801.0,1.0,68,10,1,1,0,0,1,0,0
20996,1.0,174.0,0.0,69,7,1,1,0,0,0,0,0
20998,2.0,176.0,9.0,3,30,1,1,0,0,1,1,0
21000,2.0,341.0,1.0,132,18,1,1,0,0,0,1,0
21001,1.0,395.0,4.0,104,14,1,0,0,1,1,0,0
21004,2.0,150.0,6.0,204,9,1,1,0,0,1,0,0
21005,2.0,48.0,5.0,8,7,1,1,0,0,0,0,0
21006,3.0,51.0,46.0,54,5,1,1,0,0,1,0,0
21009,1.0,140.0,39.0,172,1,1,0,1,0,1,1,0
21010,2.0,727.0,1.0,53,7,1,0,1,0,1,1,0
21011,1.0,39.0,23.0,17,9,1,1,0,0,0,1,0
21014,3.0,187.0,12.0,39,10,1,1,0,0,1,1,0
21015,1.0,143.0,18.0,95,7,1,1,0,0,0,1,0
21017,5.0,126.0,0.0,28,5,1,1,0,0,1,0,0
21018,1.0,135.0,0.0,0,3,0,1,0,0,0,1,1
21022,4.0,210.0,3.0,28,4,1,1,0,0,1,0,0
21023,6.0,80.0,0.0,199,9,0,1,0,0,1,1,1
21025,2.0,0.0,5.0,0,2,1,1,0,0,0,0,0
21027,4.0,0.0,0.0,63,10,0,1,0,0,0,0,1
21030,5.0,321.0,47.0,20,2,1,1,0,0,0,0,0
21033,3.0,283.0,1.0,20,8,1,1,0,0,1,0,0
21037,1.0,244.0,8.0,53,12,1,1,0,0,1,0,0
21038,2.0,203.0,0.0,90,10,1,1,0,0,0,0,0
21040,2.0,550.0,58.0,144,14,1,0,1,0,1,0,0
21042,4.0,90.0,0.0,23,5,1,1,0,0,1,0,0
21044,2.0,169.0,3.0,34,3,1,1,0,0,1,0,0
21045,7.0,492.0,0.0,147,10,1,1,0,0,1,0,0
21046,2.0,184.0,21.0,154,3,1,0,1,0,0,1,0
21047,6.0,266.0,13.0,274,5,1,1,0,0,1,0,0
21048,1.0,119.0,1.0,19,2,1,0,1,0,0,0,0
21049,1.0,30.0,0.0,49,18,1,1,0,0,1,0,0
21050,4.0,190.0,0.0,31,3,1,1,0,0,1,0,0
21052,2.0,0.0,58.0,79,37,1,1,0,0,0,0,0
21053,2.0,90.0,6.0,16,7,1,1,0,0,1,0,0
21054,2.0,257.0,1.0,54,5,1,1,0,0,0,1,0
21057,6.0,77.0,1.0,201,7,1,1,0,0,1,1,0
21060,2.0,28.0,0.0,35,8,0,1,0,0,1,0,1
