,guest_size,message_length,total_reviews,lead_time,days_of_stay,replied,not_replied,contact_me,past_booker
17848,2.0,9.0,27.0,62,9,1,0,0,1
17849,2.0,251.0,0.0,172,7,1,0,1,1
17850,4.0,0.0,31.0,20,4,1,0,0,1
17851,1.0,106.0,6.0,3,1,1,0,1,1
17852,4.0,0.0,0.0,112,4,1,0,0,0
17853,1.0,129.0,0.0,212,22,0,1,1,0
17854,1.0,134.0,1.0,27,30,1,0,1,0
17855,1.0,153.0,0.0,110,7,1,0,1,0
17856,1.0,358.0,14.0,25,9,1,0,1,0
17857,4.0,51.0,0.0,13,10,1,0,1,0
17858,2.0,225.0,0.0,79,2,0,1,1,1
17859,2.0,158.0,0.0,8,5,1,0,0,1
17861,8.0,142.0,6.0,72,6,1,0,0,0
17864,1.0,166.0,38.0,2,24,1,0,1,1
17866,4.0,65.0,4.0,35,3,1,0,1,0
17867,3.0,248.0,1.0,11,3,1,0,0,0
17868,6.0,0.0,1.0,223,5,1,0,0,0
17869,3.0,214.0,2.0,22,7,1,0,1,0
17871,2.0,0.0,0.0,154,14,1,0,0,1
17872,2.0,102.0,1.0,48,6,1,0,1,0
17874,1.0,185.0,1.0,198,2,1,0,1,0
17875,2.0,33.0,11.0,44,4,1,0,1,1
17876,3.0,335.0,0.0,10,5,1,0,1,1
17877,5.0,14.0,12.0,6,3,1,0,1,0
17878,2.0,345.0,21.0,30,7,1,0,0,1
17879,1.0,209.0,14.0,67,14,1,0,1,0
17880,4.0,270.0,0.0,22,11,1,0,0,1
17881,2.0,345.0,4.0,12,5,1,0,1,0
17882,1.0,225.0,10.0,5,4,1,0,1,1
17883,1.0,136.0,22.0,54,8,1,0,1,0
17884,1.0,293.0,4.0,1,13,1,0,1,1
17885,1.0,288.0,14.0,3,34,1,0,1,0
17886,1.0,67.0,0.0,10,4,1,0,1,0
17888,5.0,56.0,0.0,101,9,1,0,1,1
17889,1.0,329.0,1.0,43,8,1,0,1,1
17890,2.0,91.0,0.0,196,11,1,0,1,0
17891,2.0,426.0,1.0,10,11,1,0,0,1
17892,1.0,301.0,0.0,32,20,1,0,1,0
17893,8.0,147.0,0.0,24,5,1,0,1,1
17894,3.0,154.0,12.0,12,28,1,0,1,0
17896,6.0,61.0,10.0,202,2,1,0,1,0
17897,1.0,302.0,60.0,1,2,1,0,1,0
17899,8.0,97.0,0.0,157,13,1,0,1,1
17900,2.0,96.0,27.0,8,2,1,0,0,0
17901,2.0,77.0,1.0,173,5,1,0,1,0
17903,2.0,0.0,13.0,6,3,1,0,0,1
17904,1.0,215.0,114.0,29,152,1,0,1,0
17905,1.0,321.0,17.0,145,10,1,0,1,0
17906,4.0,165.0,0.0,94,2,1,0,1,0
17907,3.0,183.0,0.0,4,2,1,0,1,0
17909,2.0,39.0,2.0,21,2,1,0,1,0
17910,2.0,273.0,0.0,79,4,1,0,1,0
17911,5.0,465.0,32.0,7,3,1,0,0,1
17912,2.0,199.0,1.0,9,3,1,0,1,0
17914,1.0,23.0,3.0,4,8,1,0,1,0
17915,2.0,0.0,0.0,86,6,1,0,0,0
17916,5.0,506.0,3.0,245,3,1,0,1,0
17917,2.0,194.0,5.0,67,6,1,0,1,1
17918,1.0,507.0,1.0,45,4,0,1,1,0
17919,1.0,248.0,3.0,126,4,1,0,0,1
17920,7.0,305.0,0.0,7,2,1,0,1,1
17921,1.0,106.0,0.0,133,4,1,0,1,0
17922,1.0,151.0,11.0,15,10,1,0,1,1
17923,2.0,160.0,0.0,25,9,1,0,1,0
17925,4.0,261.0,1.0,57,2,1,0,1,0
17927,2.0,286.0,26.0,67,4,1,0,1,0
17928,1.0,249.0,0.0,195,4,1,0,1,0
17929,5.0,383.0,0.0,22,3,1,0,1,0
17930,1.0,27.0,4.0,31,3,1,0,1,0
17931,2.0,288.0,5.0,6,4,1,0,0,1
17932,2.0,120.0,1.0,71,10,1,0,1,0
17934,4.0,352.0,0.0,239,5,1,0,1,0
17937,6.0,176.0,0.0,18,5,1,0,1,0
17938,4.0,302.0,0.0,94,63,1,0,1,1
17939,5.0,103.0,0.0,35,2,0,1,1,0
17940,2.0,269.0,0.0,12,3,1,0,0,0
17941,5.0,0.0,10.0,44,3,1,0,0,1
17942,1.0,185.0,0.0,66,8,1,0,1,0
17945,4.0,189.0,33.0,98,2,1,0,0,1
17946,2.0,224.0,42.0,74,2,1,0,0,1
17948,2.0,110.0,0.0,119,14,0,1,1,0
17949,1.0,0.0,0.0,21,5,1,0,1,0
17950,4.0,96.0,4.0,5,5,1,0,1,0
17951,12.0,92.0,0.0,147,2,1,0,1,0
17952,1.0,29.0,11.0,17,3,1,0,0,0
17953,2.0,115.0,0.0,173,4,1,0,1,0
17954,6.0,93.0,5.0,39,8,1,0,0,0
17955,8.0,146.0,0.0,116,7,1,0,1,1
17956,4.0,155.0,1.0,218,3,1,0,1,0
17957,1.0,440.0,0.0,27,10,0,1,0,1
17959,2.0,398.0,3.0,18,9,1,0,0,1
17960,1.0,208.0,0.0,149,14,1,0,1,1
17961,4.0,448.0,1.0,41,4,1,0,1,0
17963,2.0,168.0,0.0,149,4,1,0,1,1
17965,2.0,243.0,30.0,25,5,1,0,1,0
17967,2.0,248.0,0.0,225,2,1,0,0,0
17968,5.0,0.0,0.0,2,2,0,1,0,0
17969,1.0,108.0,2.0,166,7,1,0,0,1
17970,2.0,237.0,27.0,204,2,1,0,1,0
17973,6.0,71.0,31.0,74,8,1,0,0,1
17974,2.0,225.0,43.0,99,10,1,0,0,1
17975,2.0,102.0,0.0,43,4,1,0,1,1
17976,3.0,272.0,1.0,0,5,1,0,0,0
17977,4.0,76.0,3.0,21,3,1,0,1,0
17978,2.0,0.0,2.0,200,7,1,0,0,0
17979,1.0,190.0,6.0,184,17,1,0,1,1
17980,1.0,697.0,1.0,201,18,1,0,1,0
17981,7.0,0.0,6.0,10,3,1,0,0,1
17982,2.0,253.0,0.0,104,15,1,0,1,0
17983,1.0,0.0,0.0,14,75,1,0,0,0
17984,2.0,317.0,3.0,139,39,1,0,1,0
17985,6.0,422.0,0.0,96,7,1,0,1,0
17986,4.0,112.0,14.0,11,6,1,0,0,1
17987,2.0,177.0,3.0,180,13,1,0,0,0
17988,2.0,381.0,1.0,59,32,1,0,1,1
17990,2.0,0.0,2.0,19,4,0,1,0,1
17991,1.0,455.0,159.0,53,1,1,0,1,0
17992,1.0,136.0,19.0,8,11,1,0,1,0
17993,2.0,147.0,2.0,4,10,1,0,1,0
17995,4.0,121.0,19.0,0,9,1,0,1,1
17997,4.0,407.0,2.0,154,2,1,0,0,0
17998,6.0,75.0,0.0,50,8,1,0,1,1
17999,4.0,166.0,15.0,3,1,1,0,1,1
18001,2.0,105.0,0.0,157,9,1,0,1,0
18002,1.0,93.0,0.0,32,3,1,0,1,0
18003,5.0,367.0,26.0,261,12,1,0,1,1
18004,2.0,0.0,0.0,26,4,1,0,0,0
18005,4.0,161.0,0.0,21,7,1,0,0,0
18006,2.0,113.0,5.0,265,3,1,0,1,0
18007,4.0,29.0,0.0,3,3,1,0,1,0
18008,2.0,166.0,0.0,27,3,1,0,1,0
18011,5.0,314.0,0.0,65,3,1,0,0,0
18012,10.0,21.0,14.0,13,83,1,0,1,0
18013,2.0,357.0,18.0,9,2,0,1,1,0
18014,5.0,86.0,0.0,200,18,1,0,1,1
18015,2.0,100.0,0.0,86,4,1,0,0,1
18016,5.0,132.0,0.0,8,5,1,0,1,0
18017,2.0,313.0,5.0,1,3,0,1,0,1
18018,6.0,151.0,4.0,29,5,1,0,1,0
18019,3.0,149.0,3.0,15,5,1,0,1,0
18020,3.0,136.0,17.0,210,4,1,0,1,0
18021,4.0,157.0,0.0,22,4,1,0,1,0
18022,6.0,244.0,0.0,77,6,1,0,1,0
18023,3.0,147.0,0.0,171,10,0,1,1,0
18025,1.0,228.0,0.0,66,3,0,1,0,1
18026,5.0,59.0,1.0,193,5,1,0,1,1
18027,4.0,357.0,32.0,43,4,1,0,1,0
18028,4.0,117.0,3.0,50,9,1,0,0,1
18029,2.0,0.0,7.0,9,2,1,0,0,0
18032,2.0,193.0,12.0,23,7,1,0,1,0
18033,6.0,47.0,0.0,98,6,1,0,0,0
18034,2.0,93.0,13.0,73,7,1,0,0,1
18035,1.0,224.0,4.0,200,19,0,1,1,0
18036,1.0,255.0,0.0,30,5,0,1,1,0
18037,2.0,135.0,0.0,115,2,1,0,1,1
18038,1.0,435.0,0.0,178,18,1,0,1,1
18040,2.0,329.0,0.0,203,3,1,0,1,0
18044,1.0,690.0,4.0,6,9,1,0,1,1
18045,8.0,145.0,0.0,155,2,1,0,0,0
18046,1.0,27.0,6.0,88,1,1,0,1,0
18047,4.0,218.0,3.0,17,4,1,0,1,0
18048,4.0,388.0,1.0,199,1,1,0,0,0
18049,6.0,239.0,1.0,215,5,1,0,1,0
18050,1.0,204.0,24.0,1,8,1,0,1,0
18051,2.0,101.0,1.0,1,6,1,0,1,0
18052,2.0,78.0,0.0,156,3,0,1,1,0
18053,1.0,91.0,1.0,2,9,1,0,1,0
18056,2.0,234.0,2.0,181,2,0,1,0,1
18057,3.0,182.0,0.0,212,21,1,0,1,1
18058,10.0,76.0,0.0,32,4,1,0,1,1
18059,4.0,165.0,1.0,42,2,1,0,1,1
18061,2.0,163.0,39.0,15,2,1,0,0,1
18062,1.0,110.0,1.0,201,6,1,0,1,0
18063,4.0,92.0,2.0,223,8,1,0,1,0
18064,8.0,89.0,23.0,81,5,1,0,1,0
18066,1.0,413.0,9.0,87,7,1,0,1,0
18068,4.0,98.0,0.0,9,5,0,1,0,1
18070,4.0,78.0,2.0,24,4,1,0,1,0
18071,1.0,127.0,2.0,3,3,1,0,0,1
18072,2.0,251.0,0.0,11,5,0,1,1,0
18073,5.0,248.0,0.0,70,8,1,0,1,0
18074,2.0,138.0,0.0,73,7,1,0,1,0
18075,1.0,169.0,14.0,121,6,1,0,1,0
18076,5.0,311.0,15.0,11,5,1,0,0,1
18078,7.0,53.0,0.0,22,5,1,0,1,0
18079,2.0,0.0,0.0,131,2,1,0,0,0
18080,4.0,5.0,0.0,23,4,1,0,1,0
18081,1.0,211.0,0.0,135,11,1,0,1,0
18082,8.0,118.0,8.0,155,8,1,0,1,0
18083,2.0,101.0,0.0,184,1,1,0,1,1
18084,3.0,347.0,0.0,33,8,1,0,1,0
18085,2.0,311.0,3.0,5,1,1,0,1,0
18086,5.0,83.0,5.0,30,5,1,0,1,1
18087,2.0,243.0,5.0,0,2,1,0,1,0
18089,6.0,450.0,0.0,86,3,1,0,0,1
18090,2.0,86.0,4.0,50,3,1,0,1,0
18091,1.0,18.0,45.0,8,9,1,0,1,0
18093,2.0,170.0,0.0,44,3,1,0,0,0
18094,2.0,139.0,0.0,59,3,1,0,1,0
18095,2.0,387.0,14.0,16,3,0,1,1,1
18096,2.0,136.0,1.0,0,2,1,0,1,0
18097,3.0,776.0,1.0,157,31,0,1,1,0
18098,3.0,145.0,9.0,178,8,1,0,1,0
18099,2.0,338.0,38.0,26,3,1,0,0,0
18100,2.0,693.0,22.0,3,4,1,0,0,1
18101,4.0,425.0,0.0,197,8,1,0,1,0
18103,3.0,555.0,1.0,200,3,1,0,1,0
18104,2.0,25.0,1.0,10,28,1,0,0,0
18107,7.0,63.0,0.0,146,13,1,0,0,1
18108,1.0,261.0,11.0,25,1,1,0,1,1
18110,1.0,268.0,10.0,195,2,1,0,1,0
18111,2.0,181.0,2.0,131,8,1,0,1,0
18112,2.0,206.0,8.0,5,6,1,0,1,0
18113,2.0,196.0,0.0,141,2,1,0,1,1
18115,2.0,338.0,49.0,0,1,1,0,0,1
18116,4.0,0.0,21.0,6,16,0,1,0,1
18117,2.0,141.0,15.0,36,6,1,0,1,1
18118,1.0,193.0,18.0,190,2,1,0,1,0
18119,1.0,0.0,32.0,201,4,1,0,0,0
18120,1.0,49.0,94.0,1,4,1,0,0,1
18123,2.0,165.0,5.0,22,4,1,0,1,1
18124,9.0,186.0,12.0,297,8,1,0,1,0
18125,3.0,123.0,2.0,132,22,1,0,1,0
18126,5.0,176.0,0.0,38,14,1,0,0,1
18127,1.0,153.0,0.0,86,8,1,0,1,0
18128,2.0,190.0,0.0,139,8,1,0,0,1
18129,2.0,85.0,0.0,201,7,1,0,1,0
18130,4.0,1.0,0.0,27,5,0,1,0,0
18131,2.0,0.0,1.0,16,3,1,0,0,0
18134,2.0,97.0,37.0,34,3,1,0,0,1
18136,1.0,125.0,19.0,22,6,1,0,0,1
18139,2.0,209.0,8.0,100,3,1,0,1,0
18140,3.0,82.0,44.0,43,5,1,0,1,1
18141,2.0,92.0,0.0,209,4,0,1,1,1
18142,2.0,320.0,34.0,61,3,0,1,0,0
18143,5.0,69.0,0.0,71,4,1,0,1,1
18144,1.0,391.0,4.0,2,10,1,0,1,0
18145,1.0,325.0,17.0,57,11,1,0,1,0
18146,6.0,623.0,0.0,46,9,1,0,1,0
18147,8.0,258.0,0.0,97,22,1,0,1,1
18148,5.0,54.0,4.0,20,5,1,0,1,0
18149,2.0,135.0,26.0,46,4,1,0,0,1
18150,2.0,135.0,127.0,18,3,1,0,0,1
18151,3.0,296.0,0.0,136,3,1,0,1,0
18152,1.0,598.0,0.0,46,17,1,0,1,0
18154,4.0,230.0,56.0,79,3,1,0,0,1
18155,4.0,270.0,1.0,346,4,0,1,0,1
18157,2.0,0.0,24.0,6,2,1,0,0,1
18158,1.0,307.0,1.0,96,30,1,0,1,1
18159,2.0,471.0,0.0,65,3,1,0,1,0
18160,1.0,0.0,2.0,1,1,1,0,0,0
18161,1.0,166.0,0.0,66,1,1,0,1,0
18162,4.0,210.0,1.0,110,1,1,0,1,1
18163,2.0,227.0,20.0,104,4,1,0,1,0
18166,2.0,286.0,0.0,206,13,1,0,1,0
18167,1.0,194.0,16.0,0,2,1,0,0,0
18168,2.0,892.0,0.0,93,19,1,0,1,1
18169,4.0,7.0,0.0,34,4,0,1,0,0
18170,4.0,274.0,12.0,61,2,1,0,1,0
18171,2.0,481.0,2.0,74,49,1,0,1,1
18172,4.0,326.0,1.0,14,3,1,0,1,0
18173,3.0,109.0,3.0,65,2,1,0,1,0
18174,3.0,111.0,3.0,19,29,1,0,1,0
18175,4.0,200.0,1.0,57,3,1,0,1,0
18176,4.0,145.0,51.0,227,13,1,0,0,1
18178,2.0,172.0,10.0,107,4,1,0,1,0
18179,3.0,259.0,2.0,193,12,1,0,1,0
18181,1.0,113.0,1.0,195,10,1,0,1,0
18182,2.0,1101.0,0.0,8,7,1,0,0,0
18184,1.0,168.0,6.0,109,5,1,0,0,0
18188,9.0,15.0,4.0,5,5,1,0,0,1
18189,2.0,240.0,8.0,30,10,1,0,1,0
18191,1.0,0.0,0.0,67,2,1,0,0,1
18192,3.0,864.0,0.0,107,8,0,1,0,1
18194,2.0,325.0,0.0,62,7,1,0,1,1
18195,2.0,128.0,0.0,116,7,1,0,0,0
18197,1.0,139.0,4.0,20,5,1,0,1,1
18198,10.0,379.0,0.0,121,1,1,0,1,0
18200,1.0,724.0,11.0,116,58,1,0,1,0
18202,2.0,223.0,3.0,153,8,1,0,0,1
18204,3.0,0.0,0.0,125,9,1,0,0,0
18206,4.0,111.0,1.0,167,10,1,0,1,1
18207,2.0,95.0,9.0,99,6,1,0,0,0
18208,2.0,261.0,2.0,205,3,1,0,0,1
18210,1.0,207.0,8.0,2,5,1,0,0,1
18212,6.0,309.0,0.0,94,1,1,0,1,0
18215,2.0,201.0,95.0,63,6,1,0,1,0
18217,1.0,90.0,0.0,33,3,1,0,1,1
18218,2.0,239.0,3.0,0,3,0,1,0,1
18219,2.0,348.0,7.0,2,8,1,0,1,0
18220,2.0,184.0,8.0,80,4,0,1,1,0
18222,2.0,345.0,2.0,149,4,0,1,1,0
18223,2.0,182.0,23.0,220,2,1,0,1,0
18224,6.0,335.0,5.0,58,2,1,0,1,0
18225,4.0,212.0,0.0,54,9,1,0,1,1
18226,2.0,173.0,12.0,24,4,1,0,1,0
18227,3.0,189.0,9.0,29,5,1,0,1,0
18229,6.0,123.0,0.0,47,9,1,0,1,1
18230,2.0,203.0,0.0,60,2,1,0,0,0
18231,1.0,0.0,7.0,11,3,1,0,0,1
18232,1.0,221.0,1.0,190,6,1,0,1,0
18233,1.0,0.0,63.0,182,3,1,0,0,0
18234,1.0,192.0,0.0,20,5,1,0,1,0
18236,6.0,114.0,3.0,27,4,1,0,1,0
18240,2.0,303.0,1.0,25,28,1,0,0,1
18241,1.0,88.0,1.0,143,15,0,1,0,1
18243,2.0,137.0,7.0,110,4,1,0,0,1
18244,1.0,170.0,0.0,203,7,1,0,1,0
18245,4.0,137.0,1.0,19,4,1,0,0,0
18247,2.0,478.0,7.0,106,7,1,0,1,1
18249,4.0,185.0,1.0,56,11,1,0,0,0
18250,1.0,425.0,5.0,40,30,1,0,1,0
18251,4.0,223.0,5.0,190,20,1,0,1,1
18252,4.0,654.0,0.0,204,8,1,0,1,0
18253,2.0,0.0,3.0,1,1,1,0,0,0
18254,3.0,138.0,27.0,1,3,1,0,0,0
18256,3.0,166.0,0.0,44,36,1,0,1,1
18257,3.0,92.0,2.0,121,9,1,0,1,0
18258,2.0,806.0,0.0,165,30,1,0,1,1
18259,1.0,168.0,1.0,0,2,1,0,1,1
18260,4.0,194.0,3.0,23,4,1,0,1,0
18261,2.0,280.0,0.0,196,19,1,0,1,0
18263,2.0,345.0,0.0,49,2,1,0,1,0
18264,2.0,247.0,7.0,177,3,1,0,1,0
18265,4.0,126.0,114.0,50,2,1,0,1,0
18266,8.0,75.0,1.0,11,6,1,0,0,0
18268,2.0,239.0,0.0,3,4,1,0,1,0
18269,2.0,187.0,77.0,36,3,1,0,0,1
18270,2.0,264.0,1.0,199,12,1,0,1,0
18271,1.0,822.0,0.0,18,4,1,0,1,0
18272,5.0,170.0,0.0,61,10,1,0,1,0
18273,3.0,44.0,2.0,30,5,1,0,1,1
18274,3.0,115.0,1.0,116,10,1,0,1,0
18276,1.0,224.0,2.0,22,3,1,0,1,0
18278,11.0,0.0,2.0,32,3,1,0,0,1
18279,3.0,601.0,15.0,219,4,0,1,1,1
18280,2.0,89.0,0.0,25,6,1,0,1,0
18281,3.0,226.0,0.0,106,4,1,0,0,0
18283,2.0,393.0,0.0,129,2,1,0,1,0
18284,6.0,147.0,2.0,14,4,0,1,1,0
18285,2.0,189.0,1.0,96,4,1,0,1,0
18286,2.0,225.0,1.0,6,3,1,0,1,1
18288,2.0,123.0,78.0,15,4,1,0,1,1
18289,3.0,241.0,33.0,5,4,1,0,1,0
18291,8.0,305.0,0.0,24,5,1,0,1,0
18292,1.0,0.0,2.0,25,4,1,0,0,1
18293,15.0,266.0,0.0,141,5,1,0,1,0
18294,3.0,0.0,0.0,107,1,1,0,0,0
18295,1.0,193.0,0.0,64,20,1,0,1,1
18296,5.0,316.0,9.0,10,6,1,0,1,0
18297,5.0,173.0,45.0,25,7,1,0,1,0
18298,2.0,105.0,3.0,73,4,1,0,0,1
18299,5.0,163.0,5.0,103,1,1,0,1,0
18300,4.0,111.0,0.0,100,5,1,0,1,1
18301,1.0,0.0,1.0,22,2,1,0,0,0
18302,2.0,240.0,0.0,202,14,1,0,0,1
18304,2.0,76.0,0.0,39,6,0,1,1,1
18305,1.0,170.0,1.0,0,1,1,0,1,0
18307,2.0,202.0,0.0,31,5,1,0,1,0
18308,2.0,0.0,1.0,1,4,1,0,0,0
18309,4.0,27.0,0.0,60,2,1,0,0,0
18311,1.0,113.0,2.0,182,25,1,0,1,0
18312,2.0,0.0,2.0,208,3,1,0,0,0
18313,2.0,306.0,162.0,20,10,1,0,1,1
18314,2.0,0.0,18.0,99,16,1,0,0,1
18315,3.0,0.0,8.0,9,3,1,0,0,0
18316,2.0,65.0,0.0,75,3,1,0,1,1
18317,2.0,676.0,4.0,196,5,1,0,0,0
18318,3.0,232.0,0.0,157,2,1,0,1,0
18319,3.0,85.0,5.0,21,4,1,0,1,0
18320,4.0,581.0,3.0,119,9,1,0,0,1
18321,5.0,54.0,18.0,134,4,1,0,1,0
18322,1.0,381.0,0.0,115,36,0,1,1,0
18323,2.0,383.0,0.0,25,5,1,0,0,0
18324,8.0,87.0,24.0,11,3,1,0,0,0
18325,2.0,115.0,0.0,196,7,1,0,0,1
18326,2.0,59.0,3.0,70,4,1,0,1,0
18327,1.0,0.0,1.0,47,5,0,1,0,1
18328,8.0,293.0,3.0,68,4,1,0,1,1
18329,3.0,245.0,23.0,199,10,1,0,0,1
18330,1.0,0.0,14.0,1,7,1,0,0,1
18331,1.0,524.0,4.0,38,47,1,0,0,1
18332,3.0,35.0,20.0,20,2,1,0,0,0
18334,8.0,0.0,6.0,198,4,1,0,0,1
18335,1.0,222.0,1.0,0,9,1,0,1,1
18337,2.0,518.0,1.0,163,18,1,0,0,1
18338,1.0,244.0,4.0,0,2,1,0,0,1
18339,2.0,105.0,3.0,16,8,1,0,0,0
18340,2.0,458.0,0.0,4,3,1,0,1,1
18342,2.0,121.0,17.0,62,5,1,0,1,0
18343,6.0,223.0,13.0,7,10,1,0,1,0
18346,4.0,0.0,0.0,152,10,1,0,0,1
18350,2.0,78.0,0.0,17,5,1,0,1,0
18351,2.0,77.0,16.0,201,1,1,0,1,0
18352,1.0,180.0,0.0,137,13,1,0,1,1
18353,1.0,147.0,23.0,190,2,1,0,1,0
18354,1.0,101.0,7.0,17,7,1,0,0,1
18355,2.0,0.0,14.0,4,2,1,0,0,1
18356,8.0,157.0,20.0,32,5,1,0,1,0
18357,2.0,246.0,0.0,190,69,1,0,1,1
18361,1.0,174.0,0.0,160,19,1,0,0,1
18362,2.0,107.0,124.0,29,6,1,0,1,0
18363,2.0,18.0,1.0,4,5,1,0,0,1
18364,1.0,87.0,0.0,66,20,1,0,0,1
18366,4.0,169.0,81.0,197,2,0,1,1,0
18367,2.0,400.0,21.0,17,3,1,0,0,1
18368,2.0,644.0,0.0,136,3,1,0,1,0
18369,4.0,132.0,15.0,26,8,1,0,1,0
18370,4.0,78.0,10.0,10,7,1,0,0,0
18372,1.0,300.0,0.0,2,35,1,0,1,1
18373,1.0,538.0,2.0,216,5,1,0,1,0
18374,1.0,620.0,9.0,24,116,1,0,1,0
18375,1.0,650.0,0.0,1,38,1,0,1,1
18376,2.0,213.0,34.0,55,5,1,0,0,0
18379,3.0,449.0,0.0,201,8,1,0,1,1
18380,4.0,79.0,0.0,100,10,0,1,1,1
18382,2.0,177.0,18.0,17,8,1,0,1,0
18383,5.0,0.0,0.0,179,5,1,0,0,1
18385,2.0,53.0,0.0,29,14,1,0,1,1
18386,3.0,79.0,0.0,3,9,0,1,1,0
18387,1.0,194.0,30.0,17,3,1,0,1,0
18390,3.0,445.0,0.0,44,9,1,0,1,0
18391,1.0,450.0,2.0,21,30,1,0,1,0
18392,1.0,268.0,20.0,20,19,1,0,1,1
18393,4.0,321.0,10.0,235,6,1,0,1,0
18394,2.0,218.0,1.0,7,3,1,0,0,1
18395,5.0,237.0,0.0,162,5,1,0,1,0
18396,5.0,80.0,0.0,33,14,1,0,0,1
18397,3.0,429.0,20.0,26,2,1,0,0,1
18398,4.0,116.0,0.0,30,5,1,0,1,0
18399,4.0,133.0,9.0,108,6,1,0,1,0
18401,6.0,140.0,1.0,30,5,1,0,1,0
18402,2.0,92.0,0.0,68,4,1,0,1,0
18403,1.0,188.0,0.0,30,4,1,0,0,1
18405,3.0,309.0,0.0,60,7,1,0,1,1
18406,3.0,312.0,0.0,26,3,0,1,1,0
18407,4.0,484.0,2.0,186,2,1,0,1,0
18410,6.0,158.0,13.0,28,5,1,0,1,0
18411,1.0,46.0,32.0,342,6,1,0,1,0
18412,2.0,159.0,27.0,0,3,1,0,0,0
18413,4.0,1185.0,11.0,296,8,1,0,0,0
18414,3.0,99.0,0.0,139,13,1,0,1,0
18415,7.0,138.0,0.0,146,18,1,0,1,0
18416,4.0,327.0,0.0,261,9,1,0,0,1
18417,4.0,283.0,4.0,3,27,0,1,1,1
18418,2.0,229.0,0.0,74,14,1,0,1,0
18419,2.0,155.0,21.0,50,4,0,1,0,0
18420,2.0,44.0,1.0,46,2,1,0,1,1
18421,2.0,98.0,3.0,48,7,0,1,1,0
18422,2.0,319.0,5.0,188,6,1,0,0,0
18424,8.0,167.0,1.0,261,9,0,1,1,0
18426,2.0,338.0,1.0,210,3,1,0,1,0
18427,2.0,198.0,1.0,57,3,1,0,0,1
18428,2.0,287.0,14.0,4,4,1,0,0,0
18429,2.0,28.0,0.0,116,8,1,0,0,0
18430,6.0,559.0,3.0,140,10,1,0,1,0
18431,2.0,278.0,0.0,44,9,1,0,1,1
18432,2.0,94.0,0.0,0,1,0,1,0,0
18433,6.0,282.0,0.0,146,8,1,0,1,1
18434,2.0,26.0,19.0,116,5,1,0,0,0
18435,1.0,3.0,0.0,97,28,1,0,0,0
18436,1.0,552.0,0.0,66,7,1,0,1,0
18437,5.0,178.0,0.0,64,12,1,0,1,0
18438,3.0,638.0,2.0,25,4,1,0,0,1
18440,2.0,147.0,0.0,189,7,1,0,1,0
18441,1.0,176.0,1.0,27,3,1,0,1,1
18442,3.0,0.0,39.0,33,3,0,1,0,1
18443,2.0,397.0,5.0,170,4,1,0,0,0
18444,7.0,201.0,1.0,24,5,1,0,1,0
18445,1.0,54.0,43.0,78,15,1,0,0,0
18446,4.0,66.0,0.0,4,12,1,0,1,0
18447,2.0,195.0,7.0,18,7,1,0,1,0
18448,2.0,132.0,1.0,35,5,1,0,1,0
18449,2.0,223.0,18.0,14,3,1,0,0,1
18450,2.0,385.0,0.0,16,7,0,1,1,1
18451,2.0,206.0,0.0,59,1,1,0,0,0
18452,2.0,231.0,20.0,8,2,1,0,0,0
18453,7.0,359.0,0.0,125,7,1,0,0,0
18454,2.0,183.0,36.0,1,3,1,0,1,1
18457,2.0,78.0,0.0,26,5,0,1,1,1
18458,4.0,27.0,1.0,96,6,1,0,1,1
18459,4.0,107.0,27.0,19,4,1,0,0,1
18460,6.0,44.0,0.0,80,2,1,0,1,0
18461,4.0,106.0,116.0,45,6,1,0,0,0
18462,2.0,142.0,4.0,40,3,1,0,0,0
18463,4.0,67.0,0.0,201,4,0,1,0,0
18464,1.0,360.0,14.0,17,8,0,1,1,0
18465,1.0,0.0,0.0,211,11,1,0,0,0
18467,2.0,312.0,1.0,22,30,1,0,1,1
18468,12.0,140.0,1.0,31,1,1,0,1,1
18469,13.0,877.0,6.0,93,4,1,0,0,0
18470,6.0,165.0,0.0,82,22,1,0,1,0
18471,3.0,0.0,1.0,198,1,1,0,0,1
18472,1.0,87.0,10.0,8,3,1,0,1,0
18473,6.0,439.0,25.0,3,4,1,0,1,0
18474,2.0,0.0,42.0,0,4,1,0,0,1
18475,2.0,7.0,0.0,55,21,1,0,0,1
18477,8.0,617.0,1.0,64,3,1,0,1,0
18478,6.0,231.0,33.0,25,2,1,0,1,1
18479,9.0,176.0,11.0,19,4,1,0,1,0
18480,3.0,254.0,12.0,12,4,1,0,1,1
18481,1.0,193.0,37.0,27,11,1,0,1,0
18482,4.0,221.0,0.0,24,5,1,0,1,0
18483,1.0,122.0,1.0,212,22,1,0,1,0
18484,4.0,189.0,25.0,204,17,1,0,1,0
18485,2.0,54.0,9.0,12,5,0,1,0,0
18486,1.0,216.0,0.0,14,4,1,0,1,0
18487,5.0,114.0,3.0,20,5,1,0,0,1
18488,2.0,483.0,4.0,7,2,1,0,1,1
18489,2.0,315.0,0.0,216,7,1,0,0,1
18490,3.0,391.0,18.0,83,6,1,0,1,1
18492,4.0,104.0,3.0,30,5,1,0,1,1
18493,2.0,177.0,0.0,54,7,1,0,1,0
18494,1.0,150.0,2.0,12,5,1,0,0,1
18496,4.0,0.0,4.0,65,5,0,1,0,0
18497,4.0,0.0,3.0,21,2,1,0,0,0
